,Season,No. in series,Company,Deal,Industry,Entrepreneur Gender,ASK,Unnamed: 7,Unnamed: 8,DEAL,Unnamed: 10,Unnamed: 11,Royalty Deal?,Barbara,Mark,Lori,Robert Herjavec,Daymond,Kevin,Guest,# Sharks,$ per shark,Details / Notes,Description,url1,url2,url3,url4,url5,company_lower
0,,,,,,,Amount,Equity,Valuation,Amount,Equity,Valuation,,Corcoran,Cuban,Greiner,,John,O'Leary,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.0,1.0,Ava the Elephant,Yes,Healthcare,Female,,,,"$50,000 ",55%,"$90,909 ",,1,,,,,,,1.0,"$50,000 ",,VISION STATEMENT: The vision of Ava the Elephant® is to design and produce innovative tools that change the way caregivers administer medication and the way children ...,http://www.avatheelephant.com/,https://www.facebook.com/avatheelephant,http://www.amazon.com/Ava-Elephant-Childrens-Discontinued-Manufacturer/dp/B004V86IRQ,http://sharktankblog.com/business/ava-the-elephant/,http://www.bestofsharktank.com/ava-the-elephant/,avatheelephant
3,1.0,1.0,Mr. Tod's Pie Factory,Yes,Food and Beverage,Male,,,,"$460,000 ",50%,"$920,000 ",,1,,,,1,,,2.0,"$230,000 ",,"... Mr. Tod’s Pie Factory & Shark Tank. December 22, 2011 by Kirk Taylor Leave a Comment. Mr. Tod’s Pies founder Tod Wilson went on the first episode of Shark ...",http://sharktankblog.com/tod-wilson-mr-tods-pie-factory-shark-tank/,https://www.facebook.com/pages/Mr-Tods-Pie-Factory/116800541677965,http://www.sharkupdates.com/shark-tank-mr-tods-pie-factory/,http://finance.yahoo.com/blogs/driven/pie-guy-pays-it-forward-with-cookie-kid-201521183.html,https://www.facebook.com/mrtodspiefactory,mr.tod'spiefactory
4,1.0,1.0,Wispots,No,Business Services,Male,,,,,,,,,,,,,,,0.0,,,"Visit The official Shark Tank online at ABC.com. Get ... Ava the Elephant, and WiSpots. Get More! Shark Tank FRIDAYS 9|8c. shows; ... Season 1, Episode 1 By ABC ...",http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-1,http://www.sharkupdates.com/shark-tank-wispots/,https://timmceneny.wordpress.com/2014/01/07/cnbcs-shark-tank-episode-aired-january-7-2014/,http://inthesharktank.com/2009/05/power_tank/,http://sharktankstories.blogspot.com/,wispots
5,1.0,1.0,College Foxes Packing Boxes,No,Lifestyle / Home,Male,,,,,,,,,,,,,,,0.0,,,"College Foxes Packing Boxes spun ... College Foxes Packing Boxes came in to the Shark Tank with a ... Foxes Packing Boxes, they wanted a part of College Hunks ...",http://sharktankblog.com/college-foxes-packing-boxes-shark-tank-review/,http://www.collegefoxes.com/about-us,http://www.sharkupdates.com/shark-tank-college-foxes-packing-boxes/,http://www.bizjournals.com/search?q=College+Foxes+Packing+Boxes,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-1,collegefoxespackingboxes
6,1.0,1.0,Ionic Ear,No,Uncertain / Other,Male,,,,,,,,,,,,,,,0.0,,,The man behind the Ionic Ear set the bar pretty high in the show's ... facebook; linkedin; twitter; ... Entrepreneurs Shark Tank Ionic Ear Features,http://www.businessinsider.com/the-ionic-ear-on-shark-tank-2015-1,http://sharktankblog.com/ionic-ear-darren-johnson/,http://www.sharkupdates.com/shark-tank-ionic-ear/,http://www.productsinsharktank.com/ionic-ear/,http://sharktankstories.blogspot.com/2015/02/the-ionic-ear.html,ionicear
7,1.0,2.0,A Perfect Pear,Yes,Food and Beverage,Female,,,,"$500,000 ",50%,"$1,000,000 ",,,,,1.0,,1,,2.0,"$250,000 ",,... founder of A Perfect Pear scored a Shark Tank deal with Robert ... A Perfect Pear faced a common problem ... A Perfect Pear Susan Knapp Shark Tank ...,http://sharktankblog.com/a-perfect-pear-susan-knapp-shark-tank-update/,http://www.nextavenue.org/shark-tank-winners-over-50-how-hook-investors/,http://www.aperfectpear.com/,http://www.aperfectpear.com/shark-tank-shark-bait.html,http://sharktankblog.com/business/a-perfect-pear/,aperfectpear
8,1.0,2.0,Classroom Jams,Yes,Children / Education,Male,"$250,000 ",10%,"$2,500,000 ","$250,000 ",100%,"$250,000 ",Y,1,1,,1.0,1,1,,5.0,"$50,000 ",5% royalty for the entrepreneur,"Educator and entrepreneur Marc Furigay introduces Classroom Jams, a program that teaches Shakespeare through music, in Shark Tank episode 102.",http://sharktankblog.com/business/classroom-jams/,http://www.productsofsharktank.com/product/classroom-jams-2/,http://locallinks.com/sharktank/season-2/classroom-jams/,http://www.productsinsharktank.com/classroom-jams/,http://sharktanksuccess.blogspot.com/2012/10/shark-tank-deals-list-of-companies.html,classroomjams
9,1.0,2.0,Lifebelt,No,Automotive,Male,,,,,,,,,,,,,,,0.0,,,"LIFEBELT is on Facebook. To connect with LIFEBELT, sign up for Facebook today. Sign Up Log In. LIFEBELT. ... Shark Tank follow up tonight at 9 pm ABC. See More Stories.",https://www.facebook.com/pages/LIFEBELT/57050607032,http://sharktankblog.com/lifebelt-robert-allison-shark-tank-update/,http://www.trailercodes.com/tv/shark-tank--episode-114-2/lifebelt-update,http://gazettereview.com/2016/01/lifebelt-update-shark-tank-news,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-2,lifebelt
10,1.0,2.0,Crooked Jaw,No,Fashion / Beauty,Male,,,,,,,,,,,,,,,0.0,,,"Craig French, founder of Crooked Jaw clothing landed an opportunity to pitch the Shark Tank investors. He made an impact as all the Sharks liked him personally, but ...",http://sharktankblog.com/crooked-jaw-shark-tank-follow-up/,https://www.facebook.com/pages/CROOKED-JAW/10125930882,http://www.dailyfinance.com/2009/08/18/aftershark-crooked-jaw-fails-at-shark-tank-but-wins-at-business/,http://www.productsinsharktank.com/crooked-jaw/,http://www.inquisitr.com/33416/crooked-jaw-clothing-gets-shot-down-on-shark-tank/,crookedjaw
11,1.0,2.0,Sticky Note Holder,No,Lifestyle / Home,Female,,,,,,,,,,,,,,,0.0,,,Are you frustrated by sticky notes falling off your computer? Do they cover your screen?,http://attachnoted.com/,http://sharkstand.com/product/9/Sticky+Note+Holder,http://www.productsinsharktank.com/sticky-note-holder/,https://sharktankepisodes.com/tag/sticky-note-holder/,http://www.productsofsharktank.com/product/sticky-note-holder-2/,stickynoteholder
12,1.0,3.0,Turbobaster,Yes,Food and Beverage,Female,,,,"$35,000 ",100%,"$35,000 ",Y,,,,,,,,1.0,"$35,000 ",2% royalty,"Marian Cruz pitches Turbobaster, a kitchen tool that injects juices into roasts and acts as a basting brush. Does she baste a Shark and get a deal?",http://sharktankblog.com/business/turbobaster/,http://inthesharktank.com/2009/08/interview-with-marian-cruz-turbobaster/,http://finance.yahoo.com/news/TV-Goods-to-Launch-National-iw-1374548935.html,http://sharktanksuccess.blogspot.com/2012/10/shark-tank-season-1-15-episodes-68.html,https://www.facebook.com/TurboBaster?_rdr=p,turbobaster
13,1.0,3.0,Stress Free Kids,Yes,Children / Education,Female,,,,"$250,000 ",50%,"$500,000 ",,1,,,,,,,1.0,"$250,000 ",,"Lori Lite pitches Stress Free Kids, ... Lori created her repertoire when her two young kids developed stress related night ... Stress Free Kids Shark Tank Recap.",http://sharktankblog.com/business/stress-free-kids/,https://stressfreekids.com/1662/abc-shark-tank,http://wn.com/%E2%9C%93_Shark_Tank_Update_%E2%96%BA_Stress_Free_Kids,http://www.firstpost.com/topic/person/barbara-corcoran-shark-tank-stress-free-kids-update-video-n1VQ4hI7Mpo-17812-19.html,http://www.bestofsharktank.com/stress-free-kids-books/,stressfreekids
14,1.0,3.0,Kwyzta Chopstick Art,No,Children / Education,Male,,,,,,,,,,,,,,,0.0,,,Kwyzta Chopstick Art – Shark Tank ... Chopstick Art has its own Facebook page with several ... The Gazette Review is your daily news source covering everything ...,http://gazettereview.com/2015/07/kwyzta-chopstick-art-update-what-happened-after-show/,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-3,https://www.facebook.com/ChopstickArt,http://www.chopstickart.com/contact_us.php,http://sharktankblog.com/business/chopstick-art/,kwyztachopstickart
15,1.0,3.0,50 State Capitals in 50 Minutes,No,Children / Education,Male,,,,,,,,,,,,,,,0.0,,,"... Author Ken Bradford pitches 50 State Capitals in 50 Fun Minutes, ... 50 State Capitals Deck Shark Tank Update. ... Facebook page or Twitter account for his ...",http://sharktankblog.com/business/50-state-capitals-deck/,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-3,http://gazettereview.com/2015/08/50-state-capitals-in-50-minutes-find-out-what-happened-after-shark-tank/,http://locallinks.com/sharktank/about/50-state-capitals-deck/,http://www.productsinsharktank.com/50-state-capitals-in-50-fun-minutes/,50statecapitalsin50minutes
16,1.0,3.0,Voyage Air Guitar,No,Media / Entertainment,Male,,,,,,,,,,,,,,,0.0,,,"Voyage-Air and Fender? ... To coincide with the Nov 9 airing of Shark Tank, Voyage-Air Guitar will have special phone lines open, ...",http://www.voyageairguitar.com/index.php?option=com_content&view=article&id=427,http://sharktanksuccess.blogspot.com/2012/11/voyage-air-guitar.html,https://www.facebook.com/VoyageAir,http://sharktankblog.com/business/voyage-air-guitar/,http://www.facebook.com/pages/Voyage-Air-Guitar/314663137349,voyageairguitar
17,1.0,4.0,Gift Card Rescue,Yes,Software / Tech,Male,,,,"$200,000 ",50%,"$400,000 ",,,,,1.0,,1,,2.0,"$100,000 ",,GiftCard Rescue Update from Shark Tank Season 1 ... Gift Card Rescue After Shark Tank Update: ... Share to Twitter Share to Facebook Share to Pinterest.,http://sharktanksuccess.blogspot.com/2013/11/giftcard-rescue-update.html,http://sharktankblog.com/business/gift-card-rescue/,https://www.giftcardrescue.com/,http://www.youtube.com/watch?v=gpOVcVR2SzM,https://www.giftcardrescue.com/media,giftcardrescue
18,1.0,4.0,Coverplay,Yes,Children / Education,Female,,,,"$35,000 ",40%,"$87,500 ",,1,,,,,,,1.0,"$35,000 ",,"COVERPLAY. 2,032 likes · 3 talking about this. As Seen On ABC's ""Shark Tank!"" Marriott's ""Tots Travel Too""program.",https://www.facebook.com/CoverPlay,http://www.bestofsharktank.com/coverplay/,http://sharktankblog.com/business/coverplay/,http://www.jacobtyler.com/coverplay-shark-tank-entrepeneurs/,http://allsharktankproducts.com/shark-tank-products-kids/coverplay/,coverplay
19,1.0,4.0,Graffiti Removal Services,No,Business Services,Male,,,,,,,,,,,,,,,0.0,,,"Paul Watts of Sacramento got the inspiration for Graffiti Removal Services, which he pitched in Shark Tank episode 104, after an afternoon of community service work.",http://sharktankblog.com/business/graffiti-removal-services/,https://www.facebook.com/pages/Graffiti-Removal-Service/185563808288537,http://www.youtube.com/watch?v=jh9F_drFGS4,http://removegraffiti.net/,http://allsharktankproducts.com/shark-tank-products-home/graffiti-removal-service/,graffitiremovalservices
20,1.0,4.0,"Souls Calling, Inc.",No,Fashion / Beauty,Female,,,,,,,,,,,,,,,0.0,,,"To connect with Souls Calling, sign up for Facebook today. Sign Up Log In. Souls Calling. Community. Public Cancel Save Changes. ... Saw you on shark tank…where can ...",https://www.facebook.com/pages/Souls-Calling/215654231783028,http://sharktankblog.com/business/souls-calling/,http://locallinks.com/sharktank/about/souls-calling/,http://www.zoominfo.com/p/Gina-Cotroneo/341645998,http://www.giftsanddec.com/article/433871-update-souls-calling-appears-on-shark-tank-reality-show-good-morning-texas,"soulscalling,inc."
21,1.0,4.0,Coffee Brand Gifts,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,"Coffee Brand Gifts. 156 ... of any company in America in the pursuit of Coffee themed Fun Gifts ... with Coffee Brand Gifts, sign up for Facebook today.",https://www.facebook.com/pages/Coffee-Brand-Gifts/139561091271,http://sharktankblog.com/business/coffee-brand-gifts/,http://www.productsinsharktank.com/coffee-brand-gifts/,http://allsharktankproducts.com/shark-tank-products-home/coffee-brand-gifts/,http://shark-tank-cool.blogspot.com/2014/10/shark-tank-coffee-brand-gifts.html,coffeebrandgifts
22,1.0,5.0,My Therapy Journal,Yes,Healthcare,Male,,,,"$80,000 ",51%,"$156,863 ",,,,,1.0,,1,,2.0,"$40,000 ",,"My Therapy Journal offers a ... on ""Shark Tank"" which ... have embraced My Therapy Journal as a partner. Therapy Journaling complements ...",https://www.mytherapyjournal.com/,http://sharktankblog.com/business/my-therapy-journal/,https://www.facebook.com/pages/My-Therapy-Journalcom/92033044133,http://locallinks.com/sharktank/about/therapy-journal/,http://sharktanksuccess.blogspot.com/2012/11/robert-herjevic-shark-tank.html,mytherapyjournal
23,1.0,5.0,Body Jac,Yes,Fitness / Sports,Male,,,,"$180,000 ",50%,"$360,000 ",,1,,,,,,,1.0,"$180,000 ",contingent on him losing 30 pounds!,"In the months since making the deal on Shark Tank, ... Take your Body Jac routine to the next level with this perfect complement!",http://buybodyjac.net/,https://www.facebook.com/BodyJac,http://sharktankblog.com/business/body-jac-cactus-jack/,http://www.productsofsharktank.com/product/body-jac/,http://cooltvoffers.com/body-jac/,bodyjac
24,1.0,5.0,Good Grief Celebrations,No,Business Services,Female,,,,,,,,,,,,,,,0.0,,,"Visit The official Shark Tank online at ABC.com. Get ... Good Grief Celebrations, and My Therapy Journal. Get More! Shark ... Season 1, Episode 5 By ABC.com ...",http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-5,http://gazettereview.com/2016/01/good-grief-celebrations-update-sharktank/,http://sharktankblog.com/business/good-grief-celebrations/,http://sharkstand.com/product/24/Good+Grief+Celebrations,http://locallinks.com/sharktank/about/good-grief-celebrations/,goodgriefcelebrations
25,1.0,5.0,Granola Gourmet,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,Granola Gourmet originally swam in the Shark Tank in season 1 and was not funded. The company is the featured follow up segment on this week’s repeat Shark Tank ...,http://sharktankblog.com/granola-gourmet-shark-tank-pitch/,http://www.facebook.com/GranolaGourmet,http://sharktankblog.com/business/granola-gourmet/,http://blogs.canoe.com/keepingfit/general/granola-gourmet-founder-bites-back-on-shark-tank/,http://www.productsinsharktank.com/granola-gourmet/,granolagourmet
26,1.0,5.0,Face Blok,No,Healthcare,Female,,,,,,,,,,,,,,,0.0,,,"Shark Tank. 1,216,692 likes · 30,731 talking about this. Welcome to the Tank. Watch Shark Tank Fridays at 9|8c on ABC.",https://www.facebook.com/SharkTank,http://abc.go.com/shows/shark-tank/,http://locallinks.com/sharktank/about/face-blok/,http://sharktankblog.com/business/face-blok/,http://www.tv.com/shows/shark-tank/,faceblok
27,1.0,6.0,Pork Barrel BBQ Sauce,Yes,Food and Beverage,Male,,,,"$50,000 ",50%,"$100,000 ",,1,,,,,,,1.0,"$50,000 ",,"Pork Barrel BBQ Press Releases; Shark Tank; ... See why the food experts at America’s Test Kitchen named Pork Barrel BBQ Original BBQ Sauce ... Facebook, Twitter ...",http://porkbarrelbbq.com/,http://sharktanksuccess.blogspot.com/2013/07/pork-barrel-bbq-sauce-update.html,https://www.facebook.com/porkbarrelbbq,http://www.porkbarrelbbqstore.com/collections/pork-barrel-bbq-sauces,http://www.porkbarrelbbqstore.com/,porkbarrelbbqsauce
28,1.0,6.0,Element Bars,Yes,Fitness / Sports,Male,,,,"$150,000 ",30%,"$500,000 ",Y,,,,,,,,1.0,"$150,000 ","license bars, entrepreneur gets 4% of sales forever","Build your own custom energy and protein bars. Each energy bar is handmade, contains only natural and organic ingredients, and is delivered fresh for that delicious ...",http://www.elementbars.com/,http://sharktanksuccess.blogspot.com/2013/01/element-bars.html,http://blog.elementbars.com/2009/10/taking-on-sharks-sharing-your-delicious.html,http://sharktankblog.com/business/element-bars-2/,http://www.yelp.com/biz/element-bars-chicago,elementbars
29,1.0,6.0,Underease Underwear,No,Fashion / Beauty,Mixed Team,,,,,,,,,,,,,,,0.0,,,"“Under-Ease” Anti-Flatulence Underwear. Published Sunday, December 2, 2001 Suggested by many alert readers. This could very well be the most exciting scientific ...",http://under-tec.com/,http://under-tec.com/odor-proof-undies-get-sales-boost-from-shark-tank/,http://sharktankblog.com/business/underease-underwear/,http://www.productsinsharktank.com/underease-underwear/,http://allsharktankproducts.com/shark-tank-products-fashion/under-ease-underwear-anti-flatulence-underwear/,undereaseunderwear
30,1.0,6.0,Kalyx Technologies,No,Fashion / Beauty,Female,,,,,,,,,,,,,,,0.0,,,"Kimberly Cayce, founder of Kalyx Technologies, appeared in Shark Tank episode 106 prepared to win over the sharks with her products and passion.",http://sharktankblog.com/business/kalyx-technologies/,http://www.youtube.com/watch?v=6TR1gXWdBZA,http://locallinks.com/sharktank/about/kalyx-technologies/,http://www.facebook.com/pages/KALYX-Technologies-Inc/110367052321419,http://www.myprgenie.com/company-profile/kalyx-technologies-inc,kalyxtechnologies
31,1.0,6.0,The Fizz,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,"Welcome to the Shark Tank Success Blog, the #1 Fan Site for the Best Business Reality TV Show in History. The Sharks, who are all very wealthy with proven records ...",http://sharktanksuccess.blogspot.com/2012/10/shark-tank-season-1-15-episodes-68.html,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-6,http://inthesharktank.com/2009/09/episode-6-recap/,http://allsharktankproducts.com/shark-tank-products-food-and-drink/the-fizz-ice-cream-floats/,http://sharktankblog.com/shark-tank/products/,thefizz
32,1.0,7.0,Soy-Yer-Dough,Yes,Food and Beverage,Male,,,,"$300,000 ",51%,"$588,235 ",,,,,1.0,1,1,,3.0,"$100,000 ",,"Soy-Yer Dough is on Facebook. To connect with Soy-Yer Dough, ... Seen on ABC's 'Shark Tank'. Soy-Yer Dough is a Gluten Free Modeling Play Dough that is made in the USA.",https://www.facebook.com/SoyYerDough,http://www.soy-yer.com/about.html,http://sharktankblog.com/business/soy-yer-dough/,http://inventingpatents.com/soy-yer-dough-on-shark-tank/,http://sharktanksuccess.blogspot.com/2012/10/shark-tank-season-1-15-episodes-68.html,soy-yer-dough
33,1.0,7.0,Grill Charms Set,Yes,Fashion / Beauty,Female,,,,"$50,000 ",20%,"$250,000 ",,,,,1.0,,,,1.0,"$50,000 ",,"Grill Charms. 1,578 likes · 6 talking about this. ... Grill Charms is on Facebook. ... Tonight on CNBC see Grill Charms on Shark Tank at 8:00.",https://www.facebook.com/GrillCharms,http://sharktankblog.com/business/grill-charms/,http://www.bestofsharktank.com/grill-charms/,http://www.theworkathomewoman.com/interview-with-shark-tank-contestant-leslie-haywood-of-grill-charms/,http://www.grillcharms.com/blog/sharktankupdate/,grillcharmsset
34,1.0,7.0,Boogie Box Fitness,No,Fitness / Sports,Female,,,,,,,,,,,,,,,0.0,,,"Boogie Box Fitness; Shop; Events; Press. On TV; Media Kit; Publications. OC Gazzette; Dance Magazine; ... BBX, Inc. Dede Barbanti; Success Stories. Beth C. Brenda E ...",http://bbxinc.com/,http://sharktankblog.com/business/boogie-box-fitness/,http://www.boogieboxfit.blogspot.com/,http://www.bbxinc.com/classes/boogie-box-fitness,http://photobucket.com/images/boogie%20box%20fitness%20shark%20tank#!,boogieboxfitness
35,1.0,7.0,The Fun house Project,No,Media / Entertainment,Male,,,,,,,,,,,,,,,0.0,,,The Funhouse Project Shark Tank Pitch. ... Minecraft :: MIB Server EP11 :: Fun House. How to build a nice house in Minecraft! // Pro vs. Noob. Pump it Up ...,http://www.productsofsharktank.com/product/the-funhouse-project/,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-7,http://sharktanksuccess.blogspot.com/2012/10/shark-tank-season-1-15-episodes-68.html,http://locallinks.com/sharktank/about/fun-house-project/,http://sharktankblog.com/business/the-funhouse-project/,thefunhouseproject
36,1.0,8.0,Treasure Chest Pets,Yes,Pet Products,Female,,,,"$100,000 ",60%,"$166,667 ",,1,,,,1,,,2.0,"$50,000 ",,"Treasure Chest Pets founder, Lisa Lloyd, appeared on Shark Tank in season one and is airing again on tonight’s episode. ... Treasure Chest Pets Shark Tank Update.",http://sharktankblog.com/treasure-chest-pets-shark-tank-update/,http://sharktanksuccess.blogspot.com/2013/08/treasure-chest-pets-success-failure.html,http://wn.com/Shark_Tank's_AfterShark_Lisa_Lloyd_of_Treasure_Chest_Pets,http://www.bestofsharktank.com/treasure-chest-pets/,http://www.youtube.com/watch?v=zULsIUbxaes,treasurechestpets
37,1.0,8.0,Notehall,Yes,Software / Tech,Male,,,,"$90,000 ",25%,"$360,000 ",,1,,,,,,,1.0,"$90,000 ",deal did not go through after show; acquired by Chegg for 3.7M in equity,"Entrepreneurs DJ Stephan and Sean Conway enter the Shark Tank with their college class notes sharing service business, Notehall, in episode 108.",http://sharktankblog.com/business/notehall/,http://techcrunch.com/2011/06/23/amid-reports-of-ipo-plans-chegg-acquires-lecture-note-marketplace-notehall/,http://sharktanksuccess.blogspot.com/2013/08/shark-tank-season-3.html,http://www.huffingtonpost.com/gobankingrates/9-most-successful-shark-t_b_6708126.html,http://notehall.com.cutestat.com/,notehall
38,1.0,8.0,Throx,No,Fashion / Beauty,Male,,,,,,,,,,,,,,,0.0,,,ABC’s ‘Shark Tank’: Top 10 Worst ... Throx is arguably the worst invention in the history of Shark Tank. Throx are ... You are commenting using your Facebook ...,http://heavy.com/entertainment/2012/11/abcs-shark-tank-top-10-worst-products-ever/,http://www.buzzfeed.com/cnbc/crazy-ideas-pitched-on-shark-tank,http://www.businessinsider.com/most-outrageous-shark-tank-pitches-2014-11,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-8,http://asseenontvmarketplace.com/throx-three-socks-in-one-package/,throx
39,1.0,8.0,Washed Up Hollywood,No,Fashion / Beauty,Male,,,,,,,,,,,,,,,0.0,,,Washed Up Hollywood Shark Tank ... website and Facebook fan page to ... on the overpriced investment of Washed Up Hollywood. The Shark Tank Investors ...,http://sharktankblog.com/washed-up-hollywood-shark-tank-danon-beres/,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-8,http://inthesharktank.com/2009/10/shark-tank-season-1-episode-8/,http://sharktankblog.com/business/washed-up-hollywood/,http://asseenontvmarketplace.com/wuh-belt-buckles/,washeduphollywood
40,1.0,9.0,Gayla Bentley Fashion,Yes,Fashion / Beauty,Female,,,,"$250,000 ",50%,"$500,000 ",,1,,,,1,,,2.0,"$125,000 ",,"[on ABC's Shark Tank] ... Gayla committed to learn the technical end of the design business and launched The Gayla Bentley Fashion Design Group, ...",http://www.gaylabentley.com/,https://www.facebook.com/GaylaBentleyDarling,http://sharktankblog.com/gayla-bentley-shark-tank-success/,http://sharktankblog.com/business/gayla-bentley-fashion/,http://www.facebook.com/pages/The-Gayla-Bentley-Fashion-Design-Group/110165552960,gaylabentleyfashion
41,1.0,9.0,Chill Soda,Yes,Food and Beverage,Male,,,,"$50,000 ",20%,"$250,000 ",,1,,,,,,,1.0,"$50,000 ",,Chill Low Glycemic Organic Soda,http://www.chillsoda.com/,http://sharktankblog.com/dan-mackey-chill-soda-entrepreneur/,http://locallinks.com/sharktank/about/chill-soda/,https://2paragraphs.com/2016/03/chill-soda-what-happened-to-the-healthy-soda-on-shark-tank/,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-9,chillsoda
42,1.0,9.0,Cornucopia Express,No,Pet Products,Male,,,,,,,,,,,,,,,0.0,,,"Cornucopia Express - The Power of Preventive Nutrition. Welcome to the new Cornucopia website. ... While you're at it, check us out on Twitter, Facebook, ...",https://www.cornucopiapetfoods.com/,http://sharktankblog.com/business/cornucopia-express/,http://www.yelp.com/biz/cornucopia-express-ltd-huntington,http://locallinks.com/sharktank/about/cornucopia-express/,https://www.facebook.com/cornucopiapetfoods,cornucopiaexpress
43,1.0,9.0,Virtusphere,No,Software / Tech,Male,,,,,,,,,,,,,,,0.0,,,"Shark Tank episode 9 featuring Gayla Bentley, VirtuSphere and Cornucopia Natural Pet Products.",http://inthesharktank.com/2009/10/shark-tank-episode-9-preview/,http://locallinks.com/sharktank/about/face-blok/,http://www.sidereel.com/Shark_Tank,http://sharktanksuccess.blogspot.com/2012/10/shark-tank-season-1-15-episodes-68.html,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-9,virtusphere
44,1.0,10.0,The URO Club,Yes,Uncertain / Other,Male,,,,"$25,000 ",70%,"$35,714 ",,,,,,,,1.0,1.0,"$25,000 ",,"... The only club in your bag GUARANTEED to keep you out of the woods! www.UroClub.com www.twitter.com/uro_club. ... UroClub, sign up for Facebook ... shark tank lol ...",https://www.facebook.com/UroClub,http://heavy.com/entertainment/2012/11/abcs-shark-tank-top-10-worst-products-ever/,http://sharktankblog.com/business/uro-club/,http://www.entrepreneur.com/article/229313,http://www.buzzfeed.com/cnbc/crazy-ideas-pitched-on-shark-tank,theuroclub
45,1.0,10.0,Jump Forward,Yes,Uncertain / Other,Male,,,,"$600,000 ",50%,"$1,200,000 ",,,,,1.0,,1,,2.0,"$300,000 ",,"Brian Duggan & Adam McCombs pitch Jump Forward, a web-based communications system allowing student athletes & schools to connect, in Shark tank episode 111.",http://sharktankblog.com/business/jump-forward/,http://www.jumpforward.com/,http://nypost.com/2013/01/30/deal-interrupted-on-shark-tank-a-lot-can-happen-after-the-handshake/,http://www.dailyfinance.com/2009/10/21/aftershark-how-the-guys-from-jumpforward-made-600-000-in-10-mi/,http://sharktanksuccess.blogspot.com/2012/10/shark-tank-season-1-15-episodes-68.html,jumpforward
46,1.0,10.0,The Bobble Place,No,Children / Education,Male,,,,,,,,,,,,,,,0.0,,,"As seen on ABC Television's ""Shark Tank"", ... to have your custom bobblehead doll made, now simply place your order and ... @webobble.com. Like us on Facebook.",https://www.webobble.com/,https://www.webobble.com/shark-tank_ep_48.html,http://sharktankblog.com/business/the-bobble-place/,http://sharktanksuccess.blogspot.com/2012/10/shark-tank-season-1-15-episodes-68.html,http://sharktankshopper.com/product/the-bobble-place/,thebobbleplace
47,1.0,10.0,Mr. Poncho,No,Fashion / Beauty,Mixed Team,,,,,,,,,,,,,,,0.0,,,"AfterShark: Mr. Poncho, a home-grown business, ... Mr. Poncho, a line of mp3 ... www.dailyfinance.com/after-shark-tank.",http://www.dailyfinance.com/2009/10/21/aftershark-mr-poncho-a-home-grown-business-idea-hits-the-big/,http://sharktankblog.com/business/mr-poncho/,http://www.youtube.com/watch?v=rJv9yhZ-Mpg,http://locallinks.com/sharktank/about/mr-poncho/,https://www.facebook.com/pages/Mr-Poncho/119850448035683,mr.poncho
48,1.0,11.0,Hells Bells Helmets,Yes,Fitness / Sports,Mixed Team,,,,"$500,000 ",50%,"$1,000,000 ",,,,,,1,,,1.0,"$500,000 ",,"Philadelphia area sculptor Marix Stone & Dr. Nancy Tanchel pitch Hells Bells Helmets, ... Hells Bells Helmets in Shark Tank ... Hell Bells Helmets still ...",http://sharktankblog.com/business/hells-bells-helmets/,http://www.hellsbellscustoms.com/,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-12,https://www.facebook.com/Hells-Bells-Customs-138920783770/,http://sharktanktvshow.com/hells-bells-helmets-mari/,hellsbellshelmets
49,1.0,11.0,Chef In Black,Yes,Food and Beverage,Female,,,,"$50,000 ",40%,"$125,000 ",,1,,,,,,,1.0,"$50,000 ",,"Chef in Black Update Interview ... The Chef in Black in the Shark Tank. Dorene was polished and professional when she appeared, along with her daughter, Brooke.",http://sharktankblog.com/chef-in-black-update-interview/,https://www.facebook.com/CIBCompany,http://sharktanksuccess.blogspot.com/2012/09/meet-sharks-barbara-corcoran.html,http://chefinblack.com/,http://www.productsofsharktank.com/product/chef-in-black-inc/,chefinblack
